CustomerID;TotalQuantity;TotalRevenue;OrderCount;CategoryCount;AvgCheck;RecencyDays
23405;3;69.97;1;1;69.97;11
17485;3;76.96;1;2;76.96;11
21064;3;553.97;1;2;553.97;11
19725;3;1179.97;1;3;1179.97;11
16355;3;89.97;1;2;89.97;11
22543;4;562.96;1;3;562.96;11
26930;4;1263.82;1;2;1263.82;11
26472;4;114.96;1;2;114.96;11
22023;4;78.96;1;2;78.96;11
18718;4;6035.6;2;2;3017.8;11
16701;4;4426.74;2;2;2213.37;11
24960;4;3008.82;2;2;1504.41;11
11571;4;4390.6796;2;2;2195.34;11
17785;4;67.26;2;1;33.63;11
11304;4;119.92;2;1;59.96;11
18731;4;6054.06;2;3;3027.03;11
13627;5;94.25;3;2;31.42;11
13968;5;2862.7396;3;3;954.25;11
24904;5;2199.8975;2;3;1099.95;11
17026;10;261.39;3;2;87.13;11
12868;1;32.6;1;1;32.6;12
14205;1;32.6;1;1;32.6;12
25739;1;539.99;1;1;539.99;12
18571;1;1120.49;1;1;1120.49;12
28896;1;21.49;1;1;21.49;12
17169;1;4.99;1;1;4.99;12
15139;1;34.99;2;1;17.5;12
11430;2;84.98;1;2;84.98;12
12466;2;58.98;1;1;58.98;12
12907;2;141.98;1;1;141.98;12
13989;2;46.47;1;2;46.47;12
25339;2;1223.84;1;2;1223.84;12
25265;2;54.98;1;2;54.98;12
29256;2;2393.06;1;2;2393.06;12
23722;2;32.28;1;1;32.28;12
26053;2;27.28;1;1;27.28;12
24110;2;2393.06;1;2;2393.06;12
28590;2;59.48;1;2;59.48;12
11140;2;39.99;1;1;39.99;12
18487;2;6021.62;2;1;3010.81;12
18704;2;30.97;2;2;15.48;12
13046;2;29.98;2;1;14.99;12
18391;2;78.98;2;2;39.49;12
12928;2;33.98;4;2;8.5;12
15100;3;4600.6225;3;2;1533.54;12
12805;3;5933.26;3;2;1977.75;12
12137;3;42.28;2;2;21.14;12
17101;3;94.97;2;2;47.48;12
12143;3;5993.26;2;2;2996.63;12
14952;3;4153.25;2;2;2076.62;12
18722;3;5333.25;2;2;2666.62;12
18493;3;6029.57;2;2;3014.78;12
22569;3;48.97;1;2;48.97;12
17842;3;37.27;1;1;37.27;12
16895;3;1760.47;1;3;1760.47;12
27841;3;60.47;1;1;60.47;12
23795;3;71.58;1;1;71.58;12
23918;3;68.97;1;1;68.97;12
22478;3;553.97;1;2;553.97;12
29002;3;67.93;1;1;67.93;12
19547;3;1179.97;1;3;1179.97;12
16363;4;2481.82;1;3;2481.82;12
25253;4;73.96;1;2;73.96;12
14107;4;819.46;1;2;819.46;12
16488;4;119.95;2;2;59.98;12
11011;4;8133.04;3;2;2711.01;12
11211;4;118.46;17;2;6.97;12
11609;5;4419.0682;3;2;1473.02;12
18287;5;72.16;2;1;36.08;12
16408;5;4692.8825;2;3;2346.44;12
20052;5;3214.0282;2;2;1607.01;12
23267;5;4862.09;2;2;2431.04;12
17078;6;186.94;2;2;93.47;12
12316;6;6799.4496;3;3;2266.48;12
15478;7;167.85;3;2;55.95;12
11007;8;8211;3;2;2737;12
11176;19;494.64;28;2;17.67;12
11300;10;248.38;27;2;9.2;12
19223;1;21.49;3;1;7.16;13
11114;1;7.95;3;1;2.65;13
12036;1;2.29;3;1;0.76;13
20121;1;69.99;1;1;69.99;13
18601;1;69.99;1;1;69.99;13
20308;1;69.99;1;1;69.99;13
22042;1;539.99;1;1;539.99;13
22009;1;9.99;1;1;9.99;13
12531;1;21.98;1;1;21.98;13
14546;1;28.99;2;2;14.5;13
16965;2;39.98;1;1;39.98;13
25204;2;1249.84;1;2;1249.84;13
13070;2;56.97;1;1;56.97;13
15406;2;7.28;1;1;7.28;13
26896;2;12.98;1;2;12.98;13
28935;2;2419.06;1;2;2419.06;13
12828;2;54.98;1;2;54.98;13
27300;2;7.28;1;1;7.28;13
18521;2;119.98;1;1;119.98;13
23051;2;34.98;1;1;34.98;13
12765;2;1750.98;1;2;1750.98;13
22226;2;34.98;1;1;34.98;13
28981;2;27.28;1;1;27.28;13
28143;2;13.98;1;2;13.98;13
20086;2;56.97;2;1;28.48;13
12064;2;74.48;2;2;37.24;13
18495;2;6021.62;2;1;3010.81;13
11199;2;6.28;2;2;3.14;13
18693;2;6021.62;2;1;3010.81;13
11564;2;4369.0882;2;1;2184.54;13
19836;2;38.98;2;2;19.49;13
16190;2;7.28;2;2;3.64;13
12490;2;58.98;3;2;19.66;13
11575;2;4344.0882;3;3;1448.03;13
14502;2;14.98;3;2;4.99;13
11603;2;4369.0882;3;2;1456.36;13
11824;3;69.97;5;2;13.99;13
14312;3;166.28;3;1;55.43;13
14725;3;69.97;3;2;23.32;13
12184;3;5875.55;2;2;2937.78;13
14735;3;1854.5782;2;2;927.29;13
16515;3;4733.75;2;2;2366.88;13
17635;3;4153.33;2;2;2076.66;13
16059;3;146.97;1;1;146.97;13
11888;3;2376.96;1;2;2376.96;13
21406;3;74.98;1;1;74.98;13
26784;3;88.97;1;2;88.97;13
19549;3;1183.47;1;2;1183.47;13
13148;3;1137.43;1;2;1137.43;13
23798;3;67.93;1;1;67.93;13
22006;3;42.28;1;1;42.28;13
19021;4;614.96;1;2;614.96;13
17631;4;97.96;1;2;97.96;13
20664;4;1764.96;1;2;1764.96;13
12112;4;5930.23;2;2;2965.12;13
19015;4;94.46;2;2;47.23;13
14956;4;4145.54;2;2;2072.77;13
12172;4;5930.23;2;2;2965.12;13
13890;4;2982.0225;2;3;1491.01;13
13560;4;5913.24;3;2;1971.08;13
11071;4;42.26;3;2;14.09;13
11845;5;82.26;4;1;20.56;13
11502;5;171.95;16;2;10.75;13
27937;5;2641.23;1;2;2641.23;13
15114;5;4601.9025;3;2;1533.97;13
21103;5;2506.95;2;3;1253.48;13
18496;5;6121.71;2;3;3060.86;13
12169;5;5948.24;2;2;2974.12;13
24889;5;2269.9075;2;2;1134.95;13
13066;5;3033.31;2;2;1516.66;13
12323;6;6079.58;4;3;1519.9;13
18919;6;300.94;2;2;150.47;13
26773;1;69.99;1;1;69.99;14
19852;1;69.99;1;1;69.99;14
18552;1;4.99;1;1;4.99;14
17488;1;4.99;1;1;4.99;14
17431;1;4.99;1;1;4.99;14
27836;1;4.99;1;1;4.99;14
27926;1;4.99;1;1;4.99;14
27025;2;23.78;1;1;23.78;14
23776;2;2478.34;1;2;2478.34;14
21698;2;14.98;1;1;14.98;14
24314;2;57.09;1;2;57.09;14
25152;2;34.89;1;1;34.89;14
16044;2;68.49;1;2;68.49;14
24450;2;67.59;1;1;67.59;14
27631;2;33.98;1;1;33.98;14
28423;2;33.98;1;1;33.98;14
21903;2;548.98;1;2;548.98;14
18374;2;12.94;1;1;12.94;14
27740;2;25.48;1;1;25.48;14
27001;2;30.48;1;2;30.48;14
23251;2;44.98;1;1;44.98;14
12710;2;2354.98;2;2;1177.49;14
14059;2;74.48;2;2;37.24;14
15860;2;1322.98;2;1;661.49;14
13181;2;128.99;2;2;64.5;14
18737;2;6021.62;2;1;3010.81;14
11180;2;38.98;2;2;19.49;14
14099;2;27.28;3;2;9.09;14
13185;3;69.97;4;1;17.49;14
18523;3;128.97;2;2;64.48;14
16754;3;756.33;2;2;378.16;14
28904;3;2848.5782;2;2;1424.29;14
18554;3;69.97;2;2;34.98;14
26774;3;1331.97;2;2;665.98;14
14535;3;123.47;2;2;61.74;14
28682;3;63.97;1;1;63.97;14
23894;3;69.97;1;1;69.97;14
14811;3;36.93;1;1;36.93;14
26175;3;88.97;1;1;88.97;14
13764;3;74.98;1;1;74.98;14
23132;4;160.23;1;1;160.23;14
26841;4;77.96;1;2;77.96;14
13641;4;117.46;2;2;58.73;14
12189;4;5950.23;2;2;2975.12;14
28841;4;4334.6;2;2;2167.3;14
12568;4;67.46;2;2;33.73;14
23414;4;3391.0325;2;3;1695.52;14
16295;5;138.45;1;2;138.45;14
18739;5;5371.74;2;3;2685.87;14
18747;5;6089.59;2;3;3044.8;14
13938;6;3071.0125;2;3;1535.51;14
11906;6;5766.93;3;2;1922.31;14
18710;6;6098.58;2;3;3049.29;14
24734;6;2492.02;1;3;2492.02;14
11185;11;232.8;27;2;8.62;14
11740;7;235.15;5;2;47.03;14
12133;7;4513.3496;4;3;1128.34;14
28611;1;8.99;1;1;8.99;15
26263;1;28.99;1;1;28.99;15
18893;1;69.99;1;1;69.99;15
14821;1;29.99;1;1;29.99;15
16885;2;39.98;1;1;39.98;15
15285;2;39.98;1;1;39.98;15
24105;2;2419.06;1;2;2419.06;15
15824;2;75.97;1;2;75.97;15
11347;2;13.98;1;1;13.98;15
28235;2;30.48;1;2;30.48;15
20148;2;6.28;1;1;6.28;15
22278;2;7.28;1;1;7.28;15
25366;2;1243.84;1;2;1243.84;15
19571;2;33.98;2;1;16.99;15
20280;2;30.97;2;2;15.48;15
12630;3;4490.4796;3;2;1496.83;15
11097;3;5679.97;3;2;1893.32;15
11012;3;74.98;2;1;37.49;15
28828;3;4329.61;2;2;2164.8;15
18257;3;106.96;2;2;53.48;15
14083;3;2751.4175;2;2;1375.71;15
20279;3;144.47;1;1;144.47;15
16399;3;32.27;1;1;32.27;15
29332;3;165.28;1;1;165.28;15
16896;3;1714.97;1;2;1714.97;15
25526;3;60.47;1;1;60.47;15
27814;3;182.78;1;1;182.78;15
15880;3;132.94;1;1;132.94;15
23578;3;37.27;1;1;37.27;15
21654;4;603.96;1;3;603.96;15
27143;4;1169.46;1;2;1169.46;15
16301;4;72.96;1;2;72.96;15
12471;4;83.97;1;2;83.97;15
14749;4;98.96;1;2;98.96;15
11731;4;86.46;2;2;43.23;15
16489;4;88.46;2;2;44.23;15
20424;4;4132.24;2;2;2066.12;15
13776;4;70.57;2;1;35.28;15
15340;4;74.46;3;2;24.82;15
11050;4;4229.96;3;3;1409.99;15
14103;4;2855.8896;3;2;951.96;15
11581;4;45.26;5;2;9.05;15
11550;5;5241.4282;3;2;1747.14;15
29400;5;3992.46;2;3;1996.23;15
26329;5;2860.4182;2;2;1430.21;15
20816;6;4228.72;2;3;2114.36;15
11439;12;10070.1096;6;2;1678.35;15
11059;7;116.93;3;2;38.98;15
12165;10;243.37;4;2;60.84;15
11079;1;9.99;3;2;3.33;16
26771;1;69.99;1;1;69.99;16
11574;1;34.99;1;1;34.99;16
12925;1;21.98;1;1;21.98;16
14532;1;21.98;1;1;21.98;16
11567;1;53.99;1;1;53.99;16
15509;2;39.98;1;1;39.98;16
21846;2;39.98;1;1;39.98;16
24113;2;39.98;1;1;39.98;16
17366;2;39.98;1;1;39.98;16
24872;2;23.78;1;1;23.78;16
28923;2;2393.06;1;2;2393.06;16
20559;2;74.98;1;2;74.98;16
28460;2;119.98;1;1;119.98;16
13945;2;56.97;1;1;56.97;16
25512;2;38.98;1;1;38.98;16
22826;2;34.98;1;1;34.98;16
14863;2;32.28;1;1;32.28;16
14002;2;85.48;1;2;85.48;16
20817;2;4118.26;2;1;2059.13;16
12076;2;5873.26;2;1;2936.63;16
11116;2;27.28;3;2;9.09;16
16772;2;14.98;3;2;4.99;16
11640;2;75.48;5;2;15.1;16
14371;3;49.97;3;1;16.66;16
13640;3;32.27;2;1;16.14;16
19482;3;1854.5782;2;2;927.29;16
12392;3;75.47;2;2;37.74;16
19717;3;1137.43;1;2;1137.43;16
28949;3;2473.05;1;3;2473.05;16
21321;3;49.97;1;1;49.97;16
22469;3;563.77;1;2;563.77;16
23439;3;68.97;1;2;68.97;16
26470;3;35.23;1;1;35.23;16
27155;3;68.97;1;1;68.97;16
12420;3;42.28;1;1;42.28;16
17095;4;2760.4075;2;2;1380.2;16
12620;4;5910.55;3;3;1970.18;16
11519;4;22.18;16;2;1.39;16
11293;5;85.22;2;1;42.61;16
23418;5;3400.0225;2;3;1700.01;16
11535;6;5919.21;2;3;2959.6;16
20818;6;4230.73;2;3;2115.36;16
20850;6;2556.94;2;3;1278.47;16
17442;8;230.9;3;2;76.97;16
11277;10;237.82;27;2;8.81;16
25747;1;539.99;1;1;539.99;17
21072;1;539.99;1;1;539.99;17
24619;1;32.6;1;1;32.6;17
12101;1;49.99;2;2;25;17
13982;1;34.99;2;1;17.5;17
22670;2;39.98;1;1;39.98;17
27857;2;39.98;1;1;39.98;17
22562;2;30.48;1;2;30.48;17
23897;2;38.98;1;1;38.98;17
14985;2;29.98;1;1;29.98;17
22835;2;38.98;1;1;38.98;17
26409;2;67.49;1;2;67.49;17
26465;2;27.28;1;1;27.28;17
23769;2;29.48;1;2;29.48;17
19025;2;119.98;1;1;119.98;17
19682;2;1155.48;1;2;1155.48;17
18777;2;29.48;1;2;29.48;17
19764;2;12.94;1;1;12.94;17
16767;2;59.98;1;1;59.98;17
11220;2;39.99;2;1;20;17
18330;2;34.98;2;2;17.49;17
26760;2;1322.98;2;1;661.49;17
11570;2;4391.4096;2;1;2195.7;17
11903;2;5669.98;3;2;1889.99;17
12182;2;37.29;4;1;9.32;17
13116;3;32.27;3;1;10.76;17
15866;3;38.88;3;1;12.96;17
12344;3;32.27;3;2;10.76;17
13559;3;5908.25;3;2;1969.42;17
19001;3;69.97;2;1;34.98;17
12154;3;2379.47;2;3;1189.74;17
16592;3;74.98;1;1;74.98;17
29386;3;27.77;1;1;27.77;17
27109;3;88.97;1;1;88.97;17
24299;3;38.88;1;1;38.88;17
24345;3;2398.05;1;2;2398.05;17
24735;4;2478.04;1;3;2478.04;17
12562;4;58.96;1;2;58.96;17
14697;4;4354.6;3;2;1451.53;17
11802;5;127.96;5;2;25.59;17
16890;5;1808.45;1;3;1808.45;17
17651;5;1781.2575;3;3;593.75;17
20814;5;4186.23;2;3;2093.12;17
16742;5;6044.59;2;3;3022.3;17
14926;5;3058.31;2;2;1529.16;17
12315;6;6803.1282;3;2;2267.71;17
13541;7;5975.21;3;2;1991.74;17
11632;9;160.51;16;2;10.03;17
12919;7;158.93;4;2;39.73;17
12291;9;5674.8396;4;3;1418.71;17
12679;1;24.99;3;1;8.33;18
11511;1;35;1;1;35;18
19227;1;69.99;1;1;69.99;18
11829;1;53.99;2;2;27;18
14717;1;35;2;2;17.5;18
14060;1;49.99;2;2;25;18
18826;1;69.99;2;2;35;18
14924;2;39.98;1;1;39.98;18
25199;2;1249.84;1;2;1249.84;18
26986;2;1155.48;1;2;1155.48;18
25485;2;1223.84;1;2;1223.84;18
25671;2;30.48;1;2;30.48;18
26765;2;78.98;1;1;78.98;18
27037;2;12.94;1;1;12.94;18
23600;2;6.28;1;1;6.28;18
22832;2;13.98;1;2;13.98;18
28936;2;7.28;1;1;7.28;18
13310;2;29.93;1;1;29.93;18
19060;2;29.93;1;1;29.93;18
25203;2;1223.84;1;2;1223.84;18
20265;2;32.28;1;1;32.28;18
24711;2;1750.98;1;2;1750.98;18
27839;2;2419.06;1;2;2419.06;18
13313;2;76.97;1;1;76.97;18
26706;2;7.28;1;1;7.28;18
29389;2;2589.0882;2;1;1294.54;18
16738;2;13.98;2;2;6.99;18
17099;2;2701.4275;2;1;1350.71;18
11968;2;5694.98;3;1;1898.33;18
12282;2;2791.4482;3;1;930.48;18
11110;2;5694.98;3;2;1898.33;18
11893;2;5694.98;3;3;1898.33;18
13155;3;84.47;3;2;28.16;18
14063;3;3321.2596;3;2;1107.09;18
17193;3;74.98;2;1;37.49;18
14194;3;68.97;2;2;34.48;18
20819;3;4181.76;2;2;2090.88;18
11194;3;42.28;2;2;21.14;18
16516;3;4733.75;2;2;2366.88;18
14519;3;80.96;1;2;80.96;18
21062;3;563.77;1;2;563.77;18
21909;3;563.77;1;2;563.77;18
19520;3;87.97;1;2;87.97;18
20580;3;36.93;1;1;36.93;18
19670;3;1134.47;1;2;1134.47;18
19332;3;82.97;1;2;82.97;18
25329;3;100.09;1;2;100.09;18
28813;3;37.97;1;2;37.97;18
15683;3;89.98;1;2;89.98;18
27325;4;201.27;1;2;201.27;18
24710;4;1732.26;1;2;1732.26;18
16691;4;4471.74;2;2;2235.87;18
20820;4;4143.74;2;2;2071.87;18
12167;4;5975.23;2;2;2987.62;18
11464;5;5709.45;3;3;1903.15;18
11428;6;5778.94;4;3;1444.74;18
11019;7;139.93;17;2;8.23;18
25748;1;539.99;1;1;539.99;19
19552;1;69.99;1;1;69.99;19
15706;1;35;1;1;35;19
19539;1;1120.49;1;1;1120.49;19
22736;1;29.99;1;1;29.99;19
16860;1;4.99;1;1;4.99;19
16978;1;4.99;1;1;4.99;19
17449;1;4.99;1;1;4.99;19
15019;1;8.99;2;2;4.5;19
16610;1;32.6;2;1;16.3;19
18883;1;29.99;2;1;15;19
17380;2;39.98;1;1;39.98;19
15485;2;39.98;1;1;39.98;19
27594;2;39.98;1;1;39.98;19
23336;2;32.28;1;1;32.28;19
21688;2;14.98;1;1;14.98;19
27393;2;123.98;1;1;123.98;19
21242;2;78.98;1;1;78.98;19
17722;2;3882.5525;2;1;1941.28;19
29390;2;2589.0882;2;1;1294.54;19
11577;2;4344.0882;2;1;2172.04;19
21702;2;39.98;2;1;19.99;19
12398;2;5898.26;3;2;1966.09;19
11910;2;5694.98;3;2;1898.33;19
11510;3;39.47;5;2;7.89;19
15244;3;42.28;4;1;10.57;19
14062;3;3272.9382;3;3;1090.98;19
12715;3;64.97;3;1;21.66;19
12292;3;4464.0882;3;2;1488.03;19
11419;3;182.78;2;1;91.39;19
19471;3;3478.7775;2;2;1739.39;19
19423;3;1938.47;2;2;969.24;19
11179;3;61.97;2;2;30.98;19
23532;3;3337.0425;2;2;1668.52;19
19548;3;1183.47;1;2;1183.47;19
12421;3;74.98;1;1;74.98;19
19334;3;63.97;1;1;63.97;19
20714;3;187.98;1;1;187.98;19
21172;3;42.28;1;1;42.28;19
17102;3;32.27;1;1;32.27;19
21373;3;15.23;1;1;15.23;19
24298;3;86.58;1;2;86.58;19
26081;3;64.97;1;1;64.97;19
20297;4;2466.32;1;3;2466.32;19
28109;4;778.62;1;2;778.62;19
11578;4;4406.3896;2;2;2203.19;19
12181;4;5958.74;2;3;2979.37;19
13198;4;99.97;3;1;33.32;19
11238;5;6979.81;4;3;1744.95;19
28110;5;845.31;1;3;845.31;19
21795;5;613.45;1;3;613.45;19
12129;5;4428.3696;4;3;1107.09;19
11762;5;5789.95;3;3;1929.98;19
11111;5;5718.95;3;3;1906.32;19
13555;5;5912.73;3;3;1970.91;19
11604;5;4393.0582;3;3;1464.35;19
11546;5;4460.3796;2;3;2230.19;19
12286;6;2849.4082;3;3;949.8;19
11766;6;5819.45;3;3;1939.82;19
12072;6;5951.18;2;2;2975.59;19
11761;6;5756.43;3;3;1918.81;19
28842;6;4393.58;2;3;2196.79;19
11078;9;158.36;17;2;9.32;19
11709;1;21.49;5;2;4.3;20
22150;1;69.99;1;1;69.99;20
18754;1;69.99;1;1;69.99;20
28606;1;7.95;1;1;7.95;20
22554;1;4.99;1;1;4.99;20
15791;1;24.99;2;1;12.5;20
18714;1;21.98;2;1;10.99;20
23309;2;59.98;1;1;59.98;20
13843;2;30.97;1;2;30.97;20
27463;2;23.78;1;1;23.78;20
21374;2;7.28;1;1;7.28;20
27875;2;1268.84;1;2;1268.84;20
22125;2;34.98;1;1;34.98;20
28872;2;59.98;1;1;59.98;20
13490;2;56.97;1;1;56.97;20
23751;2;1155.48;1;2;1155.48;20
24882;2;23.78;1;1;23.78;20
24525;2;7.28;1;1;7.28;20
27788;2;6.28;1;1;6.28;20
11634;2;37.29;2;1;18.64;20
17585;2;78.98;2;2;39.49;20
16605;2;27.28;2;1;13.64;20
26758;2;1322.98;2;1;661.49;20
11561;2;4344.0882;2;1;2172.04;20
13003;2;6.28;3;1;2.09;20
14897;3;71.58;3;2;23.86;20
15878;3;69.97;3;2;23.32;20
23524;3;3598.83;2;2;1799.42;20
14318;3;63.97;2;2;31.98;20
11685;3;47.94;2;2;23.97;20
18740;3;6056.61;2;2;3028.3;20
12187;3;5908.25;2;2;2954.12;20
19472;3;1854.5782;2;2;927.29;20
23089;3;37.27;1;1;37.27;20
21915;3;570.47;1;3;570.47;20
16398;3;53.47;1;2;53.47;20
25899;3;71.58;1;1;71.58;20
19218;3;132.97;1;1;132.97;20
26291;3;35.23;1;1;35.23;20
17908;4;35.72;1;1;35.72;20
22335;4;578.46;1;3;578.46;20
16361;4;2514.93;1;2;2514.93;20
26457;4;89.46;1;2;89.46;20
16444;4;3271.82;2;2;1635.91;20
19421;4;1930.76;2;2;965.38;20
11790;4;111.96;2;2;55.98;20
14127;4;3809.5682;2;3;1904.78;20
11952;4;5770.95;3;3;1923.65;20
11767;4;5875.96;3;3;1958.65;20
14260;4;2964.8896;3;3;988.3;20
11976;4;5694.25;3;3;1898.08;20
12183;4;54.96;4;2;13.74;20
27874;5;1288.31;1;3;1288.31;20
12125;5;4441.3796;4;2;1110.34;20
24887;5;2218.8975;2;3;1109.45;20
18908;5;6090.59;2;2;3045.3;20
17717;6;2840.0125;2;3;1420.01;20
22686;6;1243.44;1;3;1243.44;20
11262;7;207.93;27;2;7.7;20
11212;9;231.72;17;2;13.63;20
23061;1;29.99;1;1;29.99;21
22265;1;21.98;1;1;21.98;21
21766;1;539.99;1;1;539.99;21
17275;1;4.99;1;1;4.99;21
15423;1;4.99;1;1;4.99;21
27792;2;751.34;1;2;751.34;21
19462;2;29.48;1;2;29.48;21
20739;2;78.98;1;1;78.98;21
19291;2;28.98;1;1;28.98;21
22695;2;1174.48;1;2;1174.48;21
18364;2;124.99;1;1;124.99;21
14935;2;29.93;1;1;29.93;21
19679;2;1155.48;1;2;1155.48;21
25220;2;23.78;1;1;23.78;21
23869;2;34.98;1;1;34.98;21
28269;2;13.98;1;2;13.98;21
16314;2;39.98;2;2;19.99;21
15579;2;34.98;2;1;17.49;21
13257;2;4118.26;4;3;1029.56;21
19386;3;1938.47;2;2;969.24;21
12188;3;5933.25;2;2;2966.62;21
18729;3;5333.25;2;2;2666.62;21
29399;3;3936.47;2;2;1968.24;21
16760;3;67.97;1;2;67.97;21
24695;3;166.28;1;1;166.28;21
28465;3;68.97;1;1;68.97;21
16889;3;1729.97;1;2;1729.97;21
13416;3;106.96;1;2;106.96;21
19550;4;1269.47;1;2;1269.47;21
21651;4;608.96;1;2;608.96;21
17062;4;91.26;2;2;45.63;21
11431;4;5764.97;4;2;1441.24;21
11973;5;88.96;2;1;44.48;21
12141;5;5979.22;2;3;2989.61;21
14982;5;118.47;2;2;59.24;21
18494;5;6037.89;2;2;3018.94;21
19463;1;4.99;1;1;4.99;22
24085;2;39.98;1;1;39.98;22
18570;2;1174.48;1;2;1174.48;22
21819;2;32.28;1;1;32.28;22
16354;2;574.98;1;2;574.98;22
25532;2;1223.84;1;2;1223.84;22
17189;2;46.47;1;2;46.47;22
16619;2;67.59;2;1;33.8;22
11712;2;42.59;5;1;8.52;22
12284;3;3295.2596;3;3;1098.42;22
15084;3;4600.6225;3;3;1533.54;22
12607;3;5900.55;3;2;1966.85;22
12161;3;198.99;2;1;99.5;22
17723;3;64.97;2;1;32.48;22
11049;3;74.98;2;1;37.49;22
18621;3;3033.33;2;2;1516.66;22
14540;3;36.27;2;2;18.14;22
12013;3;3949.97;2;2;1974.98;22
13984;3;3282.83;2;2;1641.42;22
20426;3;4139.75;2;2;2069.88;22
19545;3;1179.47;1;2;1179.47;22
21678;3;42.93;1;1;42.93;22
27704;3;42.28;1;1;42.28;22
27965;3;565.47;1;2;565.47;22
25692;3;66.97;1;2;66.97;22
24863;3;27.77;1;1;27.77;22
24866;3;27.77;1;1;27.77;22
27202;4;96.92;1;1;96.92;22
28115;4;562.96;1;3;562.96;22
22745;4;588.96;1;2;588.96;22
12200;4;5935.55;2;2;2967.78;22
18708;4;6056.51;2;2;3028.26;22
14217;4;89.46;2;2;44.73;22
24903;4;2164.9075;2;3;1082.45;22
12300;5;8469.67;5;2;1693.93;22
17109;5;2769.3975;2;3;1384.7;22
20822;5;4134.53;2;2;2067.26;22
13939;5;3084.0225;2;2;1542.01;22
11330;7;198.94;27;2;7.37;22
12124;9;10797.59;5;3;2159.52;22
12481;1;8.99;1;1;8.99;23
15881;1;564.99;1;1;564.99;23
18671;1;69.99;1;1;69.99;23
13213;1;21.98;1;1;21.98;23
14271;1;21.98;1;1;21.98;23
19214;1;4.99;1;1;4.99;23
18424;1;4.99;1;1;4.99;23
17683;1;4.99;1;1;4.99;23
11706;1;35;2;2;17.5;23
11686;1;53.99;2;2;27;23
18170;2;39.98;1;1;39.98;23
18640;2;39.98;1;1;39.98;23
25728;2;574.98;1;2;574.98;23
20344;2;119.98;1;1;119.98;23
21255;2;32.28;1;1;32.28;23
18584;2;123.98;1;1;123.98;23
19460;2;29.48;1;2;29.48;23
24544;2;6.28;1;1;6.28;23
16001;2;7.28;1;1;7.28;23
18966;2;78.98;1;1;78.98;23
19538;2;1155.48;1;2;1155.48;23
23472;2;32.28;1;1;32.28;23
29333;2;54.98;1;2;54.98;23
12798;2;14.98;1;1;14.98;23
12595;2;31.28;2;2;15.64;23
15728;2;28.98;2;1;14.49;23
14938;2;78.98;2;2;39.49;23
15834;2;1322.98;2;1;661.49;23
12510;2;5873.26;3;2;1957.75;23
16358;2;39.99;4;1;10;23
11900;3;5774.97;3;3;1924.99;23
12206;3;5908.25;2;2;2954.12;23
12104;3;5908.25;2;2;2954.12;23
12170;3;5908.26;2;2;2954.13;23
13925;3;3220.79;2;2;1610.4;23
18898;3;74.98;1;1;74.98;23
24343;3;2443.55;1;3;2443.55;23
28374;3;68.97;1;1;68.97;23
14463;3;67.93;1;1;67.93;23
19023;3;579.97;1;2;579.97;23
27525;3;182.78;1;1;182.78;23
21993;3;74.98;1;1;74.98;23
24276;3;23.97;1;2;23.97;23
21453;3;36.96;1;1;36.96;23
24084;4;2407.04;1;3;2407.04;23
15900;4;699.97;1;2;699.97;23
12186;4;5913.24;2;2;2956.62;23
14814;4;128.46;2;2;64.23;23
12160;4;5945.23;2;3;2972.62;23
12318;4;6808.1482;3;2;2269.38;23
14842;5;99.94;1;2;99.94;23
11843;5;116.76;2;2;58.38;23
16744;5;6070.59;2;2;3035.3;23
16958;6;153.04;3;2;51.01;23
11572;6;4450.3696;2;3;2225.18;23
19502;6;3565.3575;2;3;1782.68;23
11401;6;5020.8696;3;3;1673.62;23
11506;6;121.93;16;2;7.62;23
11738;8;141.73;5;2;28.35;23
13983;7;145.42;2;2;72.71;23
11148;1;53.99;3;2;18;24
28331;1;53.99;1;1;53.99;24
24780;1;2384.07;1;1;2384.07;24
24674;1;2384.07;1;1;2384.07;24
26026;1;4.99;1;1;4.99;24
22494;1;4.99;1;1;4.99;24
14629;1;4.99;1;1;4.99;24
14221;1;49.99;2;2;25;24
11789;1;34.99;2;1;17.5;24
16678;1;742.35;2;3;371.18;24
11938;1;7.95;2;1;3.98;24
17419;2;39.98;1;1;39.98;24
13053;2;76.97;1;1;76.97;24
29431;2;1249.84;1;2;1249.84;24
17379;2;124.99;1;1;124.99;24
22894;2;32.28;1;1;32.28;24
25674;2;2419.06;1;2;2419.06;24
24181;2;6.28;1;1;6.28;24
15356;2;119.98;1;1;119.98;24
22372;2;574.98;1;2;574.98;24
13942;2;56.97;1;1;56.97;24
28108;2;751.34;1;2;751.34;24
16711;2;62.98;2;2;31.49;24
16050;2;39.98;2;1;19.99;24
14694;2;78.98;2;2;39.49;24
17237;2;62.98;2;2;31.49;24
11681;2;62.98;2;2;31.49;24
19575;2;23.78;2;1;11.89;24
14282;3;74.98;5;2;15;24
11907;3;5697.27;3;3;1899.09;24
11491;3;5704.97;3;2;1901.66;24
11891;3;74.98;2;1;37.49;24
12564;3;36.27;2;2;18.14;24
26330;3;2821.7196;2;2;1410.86;24
17297;3;37.27;2;2;18.64;24
24615;3;2155.9175;2;2;1077.96;24
16739;3;31.27;2;2;15.64;24
16696;3;4506.76;2;2;2253.38;24
27016;3;41.93;1;1;41.93;24
